"lon","lat","depth"
-88.0175,48.886667,-0.025302
-88.240833,48.885833,-0.030505
-88.113333,48.885833,-0.127597
-88.1025,48.885833,0.272702
-88.0375,48.885833,-0.225803
-88.036667,48.885833,-0.12569
-88.035833,48.885833,0.074307
-88.035,48.885833,0.274304
-88.018333,48.885833,-0.025302
-87.558333,48.885833,-0.214008
-88.241667,48.885,-0.030505
-88.1125,48.885,0.272504
-88.1025,48.885,-0.027301
-88.035,48.885,-0.12569
-88.034167,48.885,-0.025699
-88.033333,48.885,0.17439
-88.0325,48.885,0.274396
-88.02,48.885,0.174695
-88.019167,48.885,-0.125293
-88.2425,48.884167,-0.030505
-88.111667,48.884167,0.072507
-88.103333,48.884167,-0.027301
-88.0325,48.884167,-0.125598
-88.031667,48.884167,-0.025607
-88.030833,48.884167,0.17439
-88.03,48.884167,0.274396
-88.0225,48.884167,0.274594
-88.021667,48.884167,0.174588
-88.020833,48.884167,-0.025302
-88.244167,48.883333,-0.230594
-88.243333,48.883333,0.169492
-88.11,48.883333,-0.227496
-88.109167,48.883333,0.072598
-88.108333,48.883333,-0.227405
-88.1075,48.883333,-0.227405
-88.106667,48.883333,-0.227405
-88.105833,48.883333,-0.227405
-88.03,48.883333,-0.225604
-88.029167,48.883333,-0.125491
-88.028333,48.883333,-0.0255
-88.0275,48.883333,-0.0255
-88.026667,48.883333,0.074506
-88.025833,48.883333,0.074506
-88.025,48.883333,0.074597
-88.024167,48.883333,-0.025409
-88.023333,48.883333,-0.1254
-88.0225,48.883333,-0.225406
-87.559167,48.883333,-0.214008
-88.244167,48.881667,0.069501
-87.56,48.881667,-0.214008
-87.5575,48.880833,-0.213901
-87.561667,48.88,0.185986
-87.560833,48.88,-0.114001
-87.556667,48.88,-0.213901
-87.555833,48.88,-0.213901
-87.555,48.88,-0.213901
-87.564167,48.879167,0.085904
-87.57,48.878333,0.185788
-87.569167,48.878333,-0.214206
-87.575,48.8775,-0.114291
-87.555833,48.8775,-0.213794
-87.5525,48.8775,-0.213794
-87.545833,48.8775,0.086407
-87.579167,48.876667,-0.114398
-87.543333,48.876667,-0.013507
-87.5425,48.875833,-0.213504
-87.541667,48.875833,-0.213504
-88.2425,48.875,-0.230396
-88.244167,48.874167,-0.230502
-88.241667,48.874167,-0.030399
-87.5875,48.874167,-0.014606
-87.54,48.874167,-0.213397
-88.336667,48.873333,-0.232196
-88.240833,48.873333,-0.130389
-87.589167,48.873333,-0.114597
-88.341667,48.871667,-0.232303
-88.24,48.870833,-0.130298
-88.24,48.87,-0.030307
-88.24,48.869167,0.069699
-88.149167,48.869167,-0.228198
-88.24,48.868333,0.269696
-88.240833,48.865833,-0.230304
-87.541667,48.865833,-0.213306
-87.595,48.864167,-0.214603
-87.5425,48.864167,-0.213306
-88.448333,48.8625,-0.234698
-88.446667,48.8625,-0.234698
-88.445833,48.8625,-0.234698
-88.45,48.861667,-0.234698
-88.4475,48.861667,-0.234698
-87.595833,48.861667,-0.214603
-88.456667,48.860833,-0.234805
-88.455833,48.860833,-0.234805
-88.455,48.860833,-0.234805
-88.451667,48.860833,-0.234805
-88.450833,48.860833,-0.234805
-88.45,48.860833,-0.234698
-88.446667,48.860833,-0.234698
-87.596667,48.860833,0.0854
-88.46,48.86,-0.234897
-88.4575,48.86,-0.234805
-88.456667,48.86,-0.234805
-88.453333,48.86,-0.234805
-88.45,48.86,-0.234698
-88.445833,48.86,-0.234698
-88.445,48.86,-0.234698
-88.428333,48.86,-0.234393
-88.419167,48.86,-0.233997
-87.5975,48.86,-0.014697
-88.458333,48.859167,-0.234897
-88.453333,48.859167,-0.234805
-88.4525,48.859167,-0.234805
-88.451667,48.859167,-0.234805
-88.450833,48.859167,-0.234805
-88.449167,48.859167,-0.234698
-88.445833,48.859167,-0.234698
-88.4425,48.859167,-0.234698
-88.441667,48.859167,-0.234698
-88.420833,48.859167,-0.234103
-87.589167,48.859167,-0.214404
-88.460833,48.858333,-0.234897
-88.46,48.858333,-0.234897
-88.459167,48.858333,-0.234897
-88.4525,48.858333,-0.234805
-88.450833,48.858333,-0.234805
-88.45,48.858333,-0.234698
-88.449167,48.858333,-0.234698
-88.444167,48.858333,-0.234698
-88.4425,48.858333,-0.234698
-88.441667,48.858333,-0.234698
-88.440833,48.858333,-0.234698
-88.425,48.858333,-0.234195
-88.424167,48.858333,-0.234195
-88.421667,48.858333,-0.234103
-87.975833,48.858333,-0.224002
-87.946667,48.858333,-0.2233
-87.584167,48.858333,-0.214297
-88.46,48.8575,-0.234897
-88.458333,48.8575,-0.234805
-88.455833,48.8575,-0.234805
-88.451667,48.8575,-0.234805
-88.450833,48.8575,-0.234805
-88.446667,48.8575,-0.234698
-88.444167,48.8575,-0.234698
-88.4425,48.8575,-0.234698
-88.441667,48.8575,-0.234698
-88.428333,48.8575,-0.234393
-88.419167,48.8575,-0.233997
-87.953333,48.8575,-0.223499
-87.575833,48.8575,-0.214099
-88.464167,48.856667,-0.234897
-88.4625,48.856667,-0.234897
-88.4575,48.856667,-0.234805
-88.448333,48.856667,-0.234698
-88.446667,48.856667,-0.234698
-88.443333,48.856667,-0.234698
-88.441667,48.856667,-0.234698
-88.440833,48.856667,-0.234698
-88.434167,48.856667,-0.234607
-88.433333,48.856667,-0.2345
-87.983333,48.856667,0.175793
-87.960833,48.856667,-0.223605
-87.92,48.856667,-0.222705
-87.649167,48.856667,0.083997
-87.593333,48.856667,-0.014499
-88.465833,48.855833,-0.235004
-88.465,48.855833,-0.234897
-88.464167,48.855833,-0.234897
-88.463333,48.855833,-0.234897
-88.4625,48.855833,-0.234897
-88.455833,48.855833,-0.234805
-88.45,48.855833,-0.234805
-88.449167,48.855833,-0.234805
-88.443333,48.855833,-0.234698
-88.441667,48.855833,-0.234698
-88.440833,48.855833,-0.234698
-88.433333,48.855833,-0.2345
-88.428333,48.855833,-0.234393
-88.424167,48.855833,-0.234195
-88.423333,48.855833,-0.234195
-88.413333,48.855833,-0.233798
-88.000833,48.855833,-0.224597
-87.9825,48.855833,-0.2242
-87.910833,48.855833,-0.2224
-87.909167,48.855833,-0.2224
-87.645,48.855833,-0.015811
-87.628333,48.855833,0.184598
-87.6275,48.855833,0.184598
-87.626667,48.855833,0.184598
-87.5925,48.855833,0.185498
-87.591667,48.855833,0.085599
-88.464167,48.855,-0.234897
-88.463333,48.855,-0.234897
-88.4625,48.855,-0.234897
-88.461667,48.855,-0.234897
-88.448333,48.855,-0.234805
-88.4475,48.855,-0.234805
-88.443333,48.855,-0.234698
-88.438333,48.855,-0.234698
-88.428333,48.855,-0.234393
-88.4275,48.855,-0.234302
-88.426667,48.855,-0.234302
-88.425833,48.855,-0.234302
-88.425,48.855,-0.234195
-88.424167,48.855,-0.234195
-88.423333,48.855,-0.234195
-88.4225,48.855,-0.234103
-88.000833,48.855,-0.0246
-87.9025,48.855,-0.222202
-88.465,48.854167,-0.234897
-88.463333,48.854167,-0.234897
-88.4625,48.854167,-0.234897
-88.460833,48.854167,-0.234897
-88.46,48.854167,-0.234805
-88.455,48.854167,-0.234805
-88.449167,48.854167,-0.234805
-88.448333,48.854167,-0.234805
-88.4475,48.854167,-0.234805
-88.4375,48.854167,-0.234698
-88.4275,48.854167,-0.234302
-88.426667,48.854167,-0.234302
-88.425833,48.854167,-0.234302
-88.425,48.854167,-0.234195
-88.424167,48.854167,-0.234195
-88.423333,48.854167,-0.234195
-88.420833,48.854167,-0.234103
-88.42,48.854167,-0.233997
-88.419167,48.854167,-0.233997
-88.000833,48.854167,0.175397
-87.615833,48.854167,0.184888
-88.466667,48.853333,-0.235004
-88.465,48.853333,-0.234897
-88.4625,48.853333,-0.234897
-88.461667,48.853333,-0.234897
-88.458333,48.853333,-0.234805
-88.455833,48.853333,-0.234805
-88.455,48.853333,-0.234805
-88.45,48.853333,-0.234805
-88.449167,48.853333,-0.234805
-88.438333,48.853333,-0.234698
-88.433333,48.853333,-0.234607
-88.4275,48.853333,-0.234302
-88.419167,48.853333,-0.233997
-88.416667,48.853333,-0.233905
-88.414167,48.853333,-0.233905
-88.235833,48.853333,-0.230106
-87.99,48.853333,-0.124301
-87.606667,48.853333,-0.014804
-87.605833,48.853333,0.285199
-87.545833,48.853333,-0.213199
-88.4675,48.8525,-0.235004
-88.466667,48.8525,-0.235004
-88.465833,48.8525,-0.235004
-88.460833,48.8525,-0.234805
-88.46,48.8525,-0.234805
-88.459167,48.8525,-0.234805
-88.455833,48.8525,-0.234805
-88.453333,48.8525,-0.234805
-88.4525,48.8525,-0.234805
-88.451667,48.8525,-0.234805
-88.45,48.8525,-0.234805
-88.449167,48.8525,-0.234805
-88.4375,48.8525,-0.234698
-88.430833,48.8525,-0.2345
-88.429167,48.8525,-0.234393
-88.428333,48.8525,-0.234393
-88.4275,48.8525,-0.234302
-88.425,48.8525,-0.234195
-87.885,48.8525,-0.221805
-87.884167,48.8525,-0.221805
-87.8825,48.8525,-0.221698
-87.856667,48.8525,-0.221103
-87.855833,48.8525,-0.221103
-87.604167,48.8525,-0.114688
-87.599167,48.8525,-0.214603
-87.546667,48.8525,0.286801
-88.4775,48.851667,-0.2354
-88.468333,48.851667,-0.235004
-88.4675,48.851667,-0.235004
-88.460833,48.851667,-0.234805
-88.458333,48.851667,-0.234805
-88.453333,48.851667,-0.234805
-88.4525,48.851667,-0.234805
-88.45,48.851667,-0.234805
-88.449167,48.851667,-0.234805
-88.448333,48.851667,-0.234805
-88.4475,48.851667,-0.234805
-88.446667,48.851667,-0.234805
-88.438333,48.851667,-0.234698
-88.436667,48.851667,-0.234607
-88.435,48.851667,-0.234607
-88.434167,48.851667,-0.234607
-88.433333,48.851667,-0.234607
-88.4325,48.851667,-0.2345
-88.430833,48.851667,-0.2345
-88.428333,48.851667,-0.234393
-88.4275,48.851667,-0.234302
-88.426667,48.851667,-0.234302
-88.425833,48.851667,-0.234302
-88.425,48.851667,-0.234195
-88.424167,48.851667,-0.234195
-88.4225,48.851667,-0.234103
-88.416667,48.851667,-0.233905
-88.233333,48.851667,-0.229999
-88.001667,48.851667,-0.224597
-88.479167,48.850833,-0.235507
-88.478333,48.850833,-0.2354
-88.4775,48.850833,-0.2354
-88.476667,48.850833,-0.2354
-88.475833,48.850833,-0.235294
-88.471667,48.850833,-0.235202
-88.470833,48.850833,-0.235095
-88.47,48.850833,-0.235095
-88.469167,48.850833,-0.235095
-88.468333,48.850833,-0.235004
-88.4675,48.850833,-0.235004
-88.461667,48.850833,-0.234897
-88.459167,48.850833,-0.234805
-88.458333,48.850833,-0.234805
-88.456667,48.850833,-0.234805
-88.455833,48.850833,-0.234805
-88.455,48.850833,-0.234805
-88.454167,48.850833,-0.234805
-88.448333,48.850833,-0.234805
-88.439167,48.850833,-0.234698
-88.434167,48.850833,-0.234607
-88.430833,48.850833,-0.2345
-88.428333,48.850833,-0.234393
-88.4275,48.850833,-0.234302
-88.425833,48.850833,-0.234302
-88.425,48.850833,-0.234195
-88.424167,48.850833,-0.234195
-88.4225,48.850833,-0.234103
-88.421667,48.850833,-0.234103
-88.420833,48.850833,-0.234103
-88.42,48.850833,-0.233997
-87.825833,48.850833,-0.220294
-88.4825,48.85,-0.235599
-88.479167,48.85,-0.235507
-88.478333,48.85,-0.2354
-88.4725,48.85,-0.235202
-88.471667,48.85,-0.235202
-88.470833,48.85,-0.235095
-88.468333,48.85,-0.235004
-88.465,48.85,-0.234897
-88.464167,48.85,-0.234897
-88.463333,48.85,-0.234897
-88.44,48.85,-0.234698
-88.433333,48.85,-0.234607
-88.4325,48.85,-0.2345
-88.429167,48.85,-0.234393
-88.425833,48.85,-0.234302
-88.425,48.85,-0.234195
-88.424167,48.85,-0.234195
-88.423333,48.85,-0.234195
-88.4225,48.85,-0.234103
-88.420833,48.85,-0.234103
-88.419167,48.85,-0.233997
-88.418333,48.85,-0.233997
-88.4175,48.85,-0.233905
-88.416667,48.85,-0.233905
-87.5875,48.85,-0.214297
-88.484167,48.849167,-0.235507
-88.483333,48.849167,-0.235507
-88.4825,48.849167,-0.2354
-88.481667,48.849167,-0.2354
-88.475833,48.849167,-0.235294
-88.475,48.849167,-0.235294
-88.474167,48.849167,-0.235294
-88.473333,48.849167,-0.235294
-88.464167,48.849167,-0.235095
-88.463333,48.849167,-0.235004
-88.4625,48.849167,-0.235004
-88.4375,48.849167,-0.2345
-88.435,48.849167,-0.234393
-88.4325,48.849167,-0.234393
-88.431667,48.849167,-0.234393
-88.430833,48.849167,-0.234393
-88.43,48.849167,-0.234302
-88.429167,48.849167,-0.234302
-88.428333,48.849167,-0.234302
-88.4275,48.849167,-0.234302
-88.424167,48.849167,-0.234195
-88.423333,48.849167,-0.234195
-88.4225,48.849167,-0.234195
-88.420833,48.849167,-0.234103
-88.419167,48.849167,-0.234103
-88.416667,48.849167,-0.233997
-87.815833,48.849167,-0.220096
-87.815,48.849167,-0.220004
-87.814167,48.849167,-0.220004
-88.488333,48.848333,-0.235599
-88.4875,48.848333,-0.235507
-88.481667,48.848333,-0.2354
-88.479167,48.848333,-0.2354
-88.478333,48.848333,-0.235294
-88.4675,48.848333,-0.235095
-88.466667,48.848333,-0.235095
-88.464167,48.848333,-0.235095
-88.463333,48.848333,-0.235004
-88.439167,48.848333,-0.2345
-88.428333,48.848333,-0.234302
-88.4275,48.848333,-0.234302
-88.425,48.848333,-0.234195
-88.424167,48.848333,-0.234195
-88.423333,48.848333,-0.234195
-88.420833,48.848333,-0.234103
-88.42,48.848333,-0.234103
-88.418333,48.848333,-0.234103
-88.4175,48.848333,-0.234103
-88.416667,48.848333,-0.233997
-88.415833,48.848333,-0.233997
-88.413333,48.848333,-0.233997
-88.4125,48.848333,-0.233997
-87.81,48.848333,-0.219897
-88.4925,48.8475,-0.235599
-88.491667,48.8475,-0.235599
-88.490833,48.8475,-0.235599
-88.488333,48.8475,-0.235599
-88.479167,48.8475,-0.2354
-88.478333,48.8475,-0.235294
-88.4775,48.8475,-0.235294
-88.476667,48.8475,-0.235294
-88.428333,48.8475,-0.234302
-88.426667,48.8475,-0.234195
-88.425,48.8475,-0.234195
-88.424167,48.8475,-0.234195
-88.423333,48.8475,-0.234195
-88.4225,48.8475,-0.234195
-88.421667,48.8475,-0.234103
-88.420833,48.8475,-0.234103
-88.42,48.8475,-0.234103
-88.419167,48.8475,-0.234103
-88.418333,48.8475,-0.234103
-88.4175,48.8475,-0.234103
-88.415833,48.8475,-0.233997
-88.413333,48.8475,-0.233997
-88.4125,48.8475,-0.233905
-88.3925,48.8475,-0.233493
-87.801667,48.8475,-0.219699
-87.548333,48.8475,-0.213199
-87.5475,48.8475,-0.213199
-88.491667,48.846667,-0.235599
-88.490833,48.846667,-0.235599
-88.486667,48.846667,-0.235507
-88.485833,48.846667,-0.235507
-88.424167,48.846667,-0.234195
-88.421667,48.846667,-0.234103
-88.420833,48.846667,-0.234103
-88.418333,48.846667,-0.234103
-88.4175,48.846667,-0.233997
-88.416667,48.846667,-0.233997
-88.410833,48.846667,-0.233905
-87.799167,48.846667,-0.219608
-88.481667,48.845833,-0.2354
-88.420833,48.845833,-0.234103
-88.419167,48.845833,-0.234103
-88.4175,48.845833,-0.233997
-88.415833,48.845833,-0.233997
-88.415,48.845833,-0.233997
-88.4125,48.845833,-0.233905
-88.411667,48.845833,-0.233905
-88.408333,48.845833,-0.233798
-88.4075,48.845833,-0.233798
-88,48.845833,-0.224506
-87.7975,48.845833,-0.219608
-87.548333,48.845833,-0.213199
-88.49,48.845,-0.235599
-88.486667,48.845,-0.235507
-88.485833,48.845,-0.235507
-88.485,48.845,-0.235507
-88.484167,48.845,-0.2354
-88.481667,48.845,-0.2354
-88.480833,48.845,-0.2354
-88.420833,48.845,-0.234103
-88.42,48.845,-0.234103
-88.4175,48.845,-0.233997
-88.416667,48.845,-0.233997
-88.415,48.845,-0.233997
-88.410833,48.845,-0.233905
-87.79,48.845,-0.219394
-87.700833,48.845,-0.217197
-88.491667,48.844167,-0.235599
-88.4875,48.844167,-0.235507
-88.486667,48.844167,-0.235507
-88.485,48.844167,-0.235507
-88.484167,48.844167,-0.2354
-88.483333,48.844167,-0.2354
-88.42,48.844167,-0.234103
-88.418333,48.844167,-0.233997
-88.414167,48.844167,-0.233905
-88.395833,48.844167,-0.2336
-88.395,48.844167,-0.233493
-87.688333,48.844167,-0.216907
-87.55,48.844167,-0.213306
-88.499167,48.843333,-0.235706
-88.498333,48.843333,-0.235706
-88.4975,48.843333,-0.235706
-88.491667,48.843333,-0.235599
-88.490833,48.843333,-0.235599
-88.49,48.843333,-0.235507
-88.489167,48.843333,-0.235507
-88.488333,48.843333,-0.235507
-88.4875,48.843333,-0.235507
-88.485,48.843333,-0.2354
-88.419167,48.843333,-0.233997
-88.418333,48.843333,-0.233997
-88.4175,48.843333,-0.233997
-88.4125,48.843333,-0.233905
-88.41,48.843333,-0.233905
-88.4075,48.843333,-0.233798
-88.406667,48.843333,-0.233798
-88.396667,48.843333,-0.2336
-88.395833,48.843333,-0.233493
-87.701667,48.843333,-0.217197
-86.944167,48.843333,-0.210895
-88.4925,48.8425,-0.235599
-88.491667,48.8425,-0.235599
-88.490833,48.8425,-0.235599
-88.49,48.8425,-0.235507
-88.489167,48.8425,-0.235507
-88.488333,48.8425,-0.235507
-88.410833,48.8425,-0.233905
-88.41,48.8425,-0.233798
-88.4075,48.8425,-0.233798
-88.396667,48.8425,-0.2336
-87.714167,48.8425,-0.217502
-87.6975,48.8425,-0.217105
-88.499167,48.841667,-0.235706
-88.4975,48.841667,-0.235706
-88.495833,48.841667,-0.235706
-88.488333,48.841667,-0.235507
-88.414167,48.841667,-0.233905
-88.413333,48.841667,-0.233905
-88.4125,48.841667,-0.233905
-88.411667,48.841667,-0.233905
-88.410833,48.841667,-0.233905
-88.41,48.841667,-0.233798
-88.409167,48.841667,-0.233798
-88.398333,48.841667,-0.2336
-88.228333,48.841667,-0.2298
-88.008333,48.841667,-0.224704
-87.685,48.841667,-0.216693
-88.5,48.840833,-0.235706
-88.499167,48.840833,-0.235706
-88.498333,48.840833,-0.235706
-88.495,48.840833,-0.235599
-88.413333,48.840833,-0.233905
-88.410833,48.840833,-0.233798
-88.41,48.840833,-0.233798
-88.406667,48.840833,-0.233798
-88.399167,48.840833,-0.2336
-87.721667,48.840833,-0.2177
-88.5,48.84,-0.235706
-88.499167,48.84,-0.235706
-88.498333,48.84,-0.235706
-88.495833,48.84,-0.235599
-88.411667,48.84,-0.233905
-88.410833,48.84,-0.233798
-88.400833,48.84,-0.2336
-88.4,48.84,-0.2336
-88.399167,48.84,-0.2336
-87.683333,48.84,-0.216693
-87.6825,48.84,-0.216693
-87.5525,48.84,-0.213306
-87.464167,48.84,0.2879
-87.463333,48.84,-0.112094
-87.4575,48.84,-0.112094
-88.5,48.839167,-0.235706
-88.4075,48.839167,-0.233798
-88.401667,48.839167,-0.2336
-88.399167,48.839167,-0.2336
-88.398333,48.839167,-0.2336
-88.386667,48.839167,-0.233295
-88.385833,48.839167,-0.233295
-88.385,48.839167,-0.233295
-88.384167,48.839167,-0.233295
-88.381667,48.839167,-0.233203
-88.380833,48.839167,-0.233203
-88.019167,48.839167,-0.024905
-87.688333,48.839167,-0.2168
-87.484167,48.839167,-0.012103
-88.500833,48.838333,-0.235706
-88.5,48.838333,-0.235706
-88.499167,48.838333,-0.235706
-88.4975,48.838333,-0.235706
-88.415,48.838333,-0.233905
-88.409167,48.838333,-0.233798
-88.406667,48.838333,-0.233707
-88.405833,48.838333,-0.233707
-88.405,48.838333,-0.233707
-88.404167,48.838333,-0.233707
-88.403333,48.838333,-0.233707
-88.4,48.838333,-0.2336
-88.39,48.838333,-0.233401
-88.3875,48.838333,-0.233295
-88.385,48.838333,-0.233295
-88.384167,48.838333,-0.233203
-88.383333,48.838333,-0.233203
-88.3825,48.838333,-0.233203
-88.381667,48.838333,-0.233203
-88.3775,48.838333,-0.233096
-88.376667,48.838333,-0.233096
-88.224167,48.838333,-0.229694
-88.015833,48.838333,-0.224796
-87.6825,48.838333,-0.216693
-87.488333,48.838333,0.2879
-87.440833,48.838333,-0.011996
-86.9425,48.838333,-0.210895
-88.5025,48.8375,-0.235797
-88.405,48.8375,-0.233707
-88.403333,48.8375,-0.233707
-88.400833,48.8375,-0.2336
-88.399167,48.8375,-0.2336
-88.3925,48.8375,-0.233401
-88.390833,48.8375,-0.233401
-88.39,48.8375,-0.233401
-88.388333,48.8375,-0.233295
-88.385833,48.8375,-0.233295
-88.385,48.8375,-0.233295
-88.384167,48.8375,-0.233203
-88.383333,48.8375,-0.233203
-88.3825,48.8375,-0.233203
-88.380833,48.8375,-0.233203
-88.2225,48.8375,-0.229602
-87.493333,48.8375,-0.012103
-87.431667,48.8375,0.187894
-86.950833,48.8375,-0.211002
-88.4025,48.836667,-0.2336
-88.401667,48.836667,-0.2336
-88.399167,48.836667,-0.2336
-88.393333,48.836667,-0.233401
-88.3925,48.836667,-0.233401
-88.391667,48.836667,-0.233401
-88.390833,48.836667,-0.233401
-88.389167,48.836667,-0.233295
-88.384167,48.836667,-0.233203
-88.3825,48.836667,-0.233203
-88.380833,48.836667,-0.233203
-88.38,48.836667,-0.233096
-88.378333,48.836667,-0.233096
-88.3775,48.836667,-0.233096
-87.7425,48.836667,-0.218204
-87.680833,48.836667,-0.216602
-87.675,48.836667,-0.216495
-87.674167,48.836667,-0.216403
-87.419167,48.836667,-0.112094
-88.504167,48.835833,-0.235797
-88.499167,48.835833,-0.235706
-88.4025,48.835833,-0.2336
-88.401667,48.835833,-0.2336
-88.3925,48.835833,-0.233401
-88.391667,48.835833,-0.233401
-88.390833,48.835833,-0.233401
-88.388333,48.835833,-0.233295
-88.385833,48.835833,-0.233295
-88.385,48.835833,-0.233203
-88.383333,48.835833,-0.233203
-88.3825,48.835833,-0.233203
-88.381667,48.835833,-0.233203
-88.380833,48.835833,-0.233203
-88.38,48.835833,-0.233096
-88.376667,48.835833,-0.233096
-88.0225,48.835833,-0.224902
-87.68,48.835833,-0.216602
-87.679167,48.835833,-0.216602
-87.675833,48.835833,-0.216495
-87.506667,48.835833,-0.212299
-87.498333,48.835833,0.287793
-86.950833,48.835833,-0.211002
-88.504167,48.835,-0.235797
-88.503333,48.835,-0.235797
-88.401667,48.835,-0.2336
-88.398333,48.835,-0.233493
-88.3975,48.835,-0.233493
-88.394167,48.835,-0.233401
-88.385,48.835,-0.233203
-88.384167,48.835,-0.233203
-88.3825,48.835,-0.233203
-88.381667,48.835,-0.233203
-88.380833,48.835,-0.233096
-88.3775,48.835,-0.233096
-88.375833,48.835,-0.233005
-88.375,48.835,-0.233005
-88.374167,48.835,-0.233005
-88.3725,48.835,-0.233005
-87.5,48.835,0.287793
-88.504167,48.834167,-0.235797
-88.503333,48.834167,-0.235706
-88.4025,48.834167,-0.2336
-88.400833,48.834167,-0.2336
-88.398333,48.834167,-0.233493
-88.3975,48.834167,-0.233493
-88.396667,48.834167,-0.233493
-88.395833,48.834167,-0.233493
-88.385,48.834167,-0.233203
-88.384167,48.834167,-0.233203
-88.383333,48.834167,-0.233203
-88.3825,48.834167,-0.233203
-88.380833,48.834167,-0.233096
-88.375833,48.834167,-0.233005
-88.3725,48.834167,-0.233005
-87.678333,48.834167,-0.216495
-87.520833,48.834167,-0.212604
-87.52,48.834167,-0.212604
-87.519167,48.834167,-0.212604
-87.518333,48.834167,-0.212604
-87.5175,48.834167,-0.212497
-87.516667,48.834167,-0.212497
-87.508333,48.834167,-0.212299
-87.506667,48.834167,-0.212299
-87.503333,48.834167,-0.112201
-87.5025,48.834167,-0.112201
-87.408333,48.834167,0.087903
-88.504167,48.833333,-0.235797
-88.4875,48.833333,-0.2354
-88.3775,48.833333,-0.233096
-88.376667,48.833333,-0.233005
-88.375833,48.833333,-0.233005
-88.374167,48.833333,-0.233005
-88.3725,48.833333,-0.232898
-88.371667,48.833333,-0.232898
-88.370833,48.833333,-0.232898
-88.37,48.833333,-0.232898
-88.369167,48.833333,-0.232898
-88.368333,48.833333,-0.232898
-88.203333,48.833333,-0.229205
-87.681667,48.833333,-0.216602
-87.551667,48.833333,0.286694
-87.494167,48.833333,-0.212207
-86.945,48.833333,-0.210895
-88.504167,48.8325,-0.235706
-88.503333,48.8325,-0.235706
-88.5025,48.8325,-0.235706
-88.499167,48.8325,-0.235599
-88.386667,48.8325,-0.233203
-88.376667,48.8325,-0.233005
-88.375833,48.8325,-0.233005
-88.375,48.8325,-0.233005
-88.370833,48.8325,-0.232898
-88.37,48.8325,-0.232898
-88.369167,48.8325,-0.232898
-88.368333,48.8325,-0.232898
-88.3675,48.8325,-0.232806
-87.519167,48.8325,0.287396
-87.4925,48.8325,-0.212207
-88.5,48.831667,-0.235706
-88.499167,48.831667,-0.235599
-88.498333,48.831667,-0.235599
-88.385833,48.831667,-0.233203
-88.375,48.831667,-0.233005
-88.374167,48.831667,-0.233005
-88.3725,48.831667,-0.232898
-88.371667,48.831667,-0.232898
-88.370833,48.831667,-0.232898
-88.37,48.831667,-0.232898
-88.369167,48.831667,-0.232898
-88.3675,48.831667,-0.232806
-88.365,48.831667,-0.232806
-88.201667,48.831667,-0.229099
-87.671667,48.831667,-0.216296
-87.523333,48.831667,-0.212695
-87.52,48.831667,0.087399
-87.519167,48.831667,-0.012607
-87.508333,48.831667,-0.212405
-87.5075,48.831667,-0.212299
-87.506667,48.831667,-0.212299
-87.4975,48.831667,-0.212207
-86.951667,48.831667,-0.211002
-88.495833,48.830833,0.064404
-88.495,48.830833,-0.235507
-88.49,48.830833,-0.2354
-88.486667,48.830833,-0.2354
-88.373333,48.830833,-0.232898
-88.369167,48.830833,-0.232898
-88.368333,48.830833,-0.232806
-88.366667,48.830833,-0.232806
-88.3625,48.830833,-0.2327
-88.1975,48.830833,-0.229007
-88.188333,48.830833,-0.228793
-88.040833,48.830833,-0.225299
-88.0375,48.830833,-0.225299
-87.52,48.830833,0.087399
-87.519167,48.830833,0.18739
-87.505,48.830833,0.187695
-86.950833,48.830833,-0.211002
-88.494167,48.83,0.264493
-88.493333,48.83,0.064496
-88.4925,48.83,-0.03551
-88.491667,48.83,-0.135501
-88.489167,48.83,-0.2354
-88.486667,48.83,-0.135394
-88.3725,48.83,-0.232898
-88.37,48.83,-0.232898
-88.369167,48.83,-0.232806
-88.368333,48.83,-0.232806
-88.3675,48.83,-0.232806
-88.366667,48.83,-0.232806
-88.365833,48.83,-0.232806
-88.363333,48.83,-0.2327
-88.3625,48.83,-0.2327
-88.361667,48.83,-0.2327
-87.55,48.83,0.286801
-87.52,48.83,-0.012607
-87.519167,48.83,0.287396
-88.4875,48.829167,-0.2354
-88.486667,48.829167,-0.235294
-88.366667,48.829167,-0.232806
-88.363333,48.829167,-0.2327
-88.3625,48.829167,-0.2327
-88.361667,48.829167,-0.2327
-88.360833,48.829167,-0.2327
-87.521667,48.829167,-0.012607
-87.519167,48.829167,-0.112598
-87.504167,48.829167,-0.112292
-86.945,48.829167,-0.210895
-88.490833,48.828333,-0.2354
-88.49,48.828333,-0.2354
-88.4875,48.828333,-0.2354
-88.361667,48.828333,-0.2327
-88.360833,48.828333,-0.2327
-88.36,48.828333,-0.232593
-88.0525,48.828333,-0.225604
-87.754167,48.828333,-0.218402
-87.749167,48.828333,-0.218295
-87.524167,48.828333,0.187299
-87.518333,48.828333,-0.112598
-87.504167,48.828333,0.287701
-88.494167,48.8275,-0.235507
-88.488333,48.8275,-0.2354
-88.4875,48.8275,-0.2354
-88.186667,48.8275,-0.228702
-88.055,48.8275,-0.225604
-88.051667,48.8275,-0.225604
-87.75,48.8275,-0.218295
-87.5175,48.8275,-0.112491
-87.503333,48.8275,-0.012302
-86.951667,48.8275,-0.211002
-88.488333,48.826667,-0.2354
-88.3575,48.826667,-0.232593
-88.178333,48.826667,-0.228503
