Degree,x,y,mean_x,mean_y
Civil Engineering M.S.,1.6167340540480846,1.0730583995677119,1.3009445333075755,0.9137986034251337
Civil Engineering M.S.,1.7438329720092052,1.097214493165124,1.3009445333075755,0.9137986034251337
Civil Engineering M.S.,1.9416538738799327,1.1934378475047236,1.3009445333075755,0.9137986034251337
Civil Engineering M.S.,1.928456690270924,1.1696307987071162,1.3009445333075755,0.9137986034251337
Civil Engineering M.S.,1.6825966500830882,1.2292049259043818,1.3009445333075755,0.9137986034251337
Civil Engineering M.S.,1.4717633390021556,1.329028400788415,1.3009445333075755,0.9137986034251337
Civil Engineering M.S.,1.4038136863303416,1.2135527461863642,1.3009445333075755,0.9137986034251337
Civil Engineering M.S.,1.5002445244384044,1.547710213074792,1.3009445333075755,0.9137986034251337
Civil Engineering M.S.,1.3061992191863292,0.7854059070445185,1.3009445333075755,0.9137986034251337
Civil Engineering M.S.,-0.5308941340851552,-3.0504039198063726,1.3009445333075755,0.9137986034251337
Civil Engineering M.S.,1.7341003679824107,0.1172511905528193,1.3009445333075755,0.9137986034251337
Computer Science M.S.,-3.5723465419220695,-2.1946209341191167,0.1901110672545665,-2.014559951414954
Computer Science M.S.,0.035137441117786716,-2.064448562254798,0.1901110672545665,-2.014559951414954
Computer Science M.S.,0.01582416530373032,-2.202128496756446,0.1901110672545665,-2.014559951414954
Computer Science M.S.,0.5456827246737712,-1.0033487945698614,0.1901110672545665,-2.014559951414954
Computer Science M.S.,-0.1020368671822316,-1.918997493376624,0.1901110672545665,-2.014559951414954
Computer Science M.S.,-0.7893210387634999,-2.245673027624976,0.1901110672545665,-2.014559951414954
Computer Science M.S.,-0.9931612945008046,-1.9945897728108282,0.1901110672545665,-2.014559951414954
Computer Science M.S.,0.38048684235336716,-2.0433833271168584,0.1901110672545665,-2.014559951414954
Computer Science M.S.,0.0657131933760875,-1.8955630928181524,0.1901110672545665,-2.014559951414954
Computer Science M.S.,0.5873607658934825,-2.259165492644202,0.1901110672545665,-2.014559951414954
Computer Science M.S.,0.6683721915972465,-1.8757297664784307,0.1901110672545665,-2.014559951414954
Computer Science M.S.,0.5861628242922061,-1.934232678999793,0.1901110672545665,-2.014559951414954
Computer Science M.S.,0.4761167132449382,-2.113474336256873,0.1901110672545665,-2.014559951414954
Computer Science M.S.,1.6408897304129832,-0.7745935588978643,0.1901110672545665,-2.014559951414954
Computer Science M.S.,-0.8436045384812123,-1.923908439268958,0.1901110672545665,-2.014559951414954
Computer Science M.S.,0.5279691034150356,-2.2364149957798833,0.1901110672545665,-2.014559951414954
Computer Science M.S.,-0.5809819436478383,-0.12960001527298637,0.1901110672545665,-2.014559951414954
Earth and Environmental Sciences M.S.,-3.5284322238373527,-2.136354890456092,1.2193625235152477,2.7301590770579462
Earth and Environmental Sciences M.S.,1.2220664286208385,2.812903675446618,1.2193625235152477,2.7301590770579462
Earth and Environmental Sciences M.S.,-3.4939521289276847,-2.133429971327674,1.2193625235152477,2.7301590770579462
Earth and Environmental Sciences M.S.,1.0221722685885661,3.3101179927683955,1.2193625235152477,2.7301590770579462
Earth and Environmental Sciences M.S.,0.07991924520256455,2.7911050647593623,1.2193625235152477,2.7301590770579462
Earth and Environmental Sciences M.S.,1.8464499973845714,2.7903893321848994,1.2193625235152477,2.7301590770579462
Earth and Environmental Sciences M.S.,0.9298261814904445,2.9123165935374384,1.2193625235152477,2.7301590770579462
Earth and Environmental Sciences M.S.,0.1872763299536937,2.003907951722253,1.2193625235152477,2.7301590770579462
